LA,Ofsted URN,URN
Peterborough,EY431843,657104
Peterborough,EY560224,657107
Peterborough,EY449783,657110
Peterborough,EY561857,657111
Peterborough,257021,657114
Peterborough,EY559907,657115
Peterborough,EY558276,657116
Peterborough,CA000015,657120
Peterborough,2516956,657121
Peterborough,CA000015,657122
Peterborough,2520870,657123
Peterborough,EY560520,657125
Peterborough,EY474850,657134
Peterborough,2569946,657137
Peterborough,2556754,657139
Peterborough,CA000015,657140
Peterborough,2591696,657143
Peterborough,EY399380,657144
Peterborough,2523771,657146
Peterborough,EY552875,657149
Peterborough,2571612,657153
Peterborough,CA000015,657156
Peterborough,256939,657164
Peterborough,2564719,657166
Peterborough,CA000015,657167
Peterborough,2704516,657168
Peterborough,2688958,657169
Peterborough,2515718,657170
Peterborough,CA000015,657171
Halton,EY405390,657408
Halton,EY390536,657409
Halton,EY396694,657413
Halton,303333,657420
Halton,EY445011,657427
Halton,EY335942,657429
Halton,303382,657433
Halton,EY483636,657438
Halton,EY417201,657439
Halton,EY489387,657440
Halton,EY545881,657444
Halton,303357,657445
Halton,EY543821,657451
Halton,EY331167,657452
Halton,EY366224,657455
Halton,EY416242,657459
Halton,EY488346,657460
Halton,EY542159,657461
Halton,303362,657462
Halton,EY405524,657463
Halton,EY549142,657466
Halton,EY293960,657467
Halton,EY290674,657474
Halton,EY497000,657476
Halton,EY441604,657479
Halton,EY491404,657480
Halton,EY483746,657481
Halton,EY430544,657484
Halton,303356,657485
Halton,2511696,657492
Halton,EY433422,657496
Halton,2515964,657501
Halton,NULL,657502
Halton,EY412801,657505
Halton,EY271801,657506
Halton,2685113,657509
Halton,EY380480,657510
Warrington,EY422636,657634
Warrington,EY427630,657635
Warrington,314844,657636
Warrington,314886,657639
Warrington,EY282980,657644
Warrington,314910,657646
Warrington,315084,657647
Warrington,EY314979,657648
Warrington,EY411573,657659
Warrington,EY339459,657661
Warrington,EY337563,657662
Warrington,EY291241,657663
Warrington,EY428260,657669
Warrington,315848,657671
Warrington,EY411331,657673
Warrington,EY499317,657674
Warrington,EY417122,657678
Warrington,314817,657681
Warrington,EY484059,657682
Warrington,EY477545,657683
Warrington,EY492060,657686
Warrington,EY285691,657693
Warrington,315114,657699
Warrington,502449,657701
Warrington,EY359791,657706
Warrington,EY394625,657709
Warrington,EY246485,657710
Warrington,EY426468,657712
Warrington,515123,657719
Warrington,EY550037,657736
Warrington,EY549785,657765
Warrington,EY437345,657766
Warrington,EY485211,657767
Warrington,2549810,657771
Warrington,EY494942,657777
Warrington,2553070,657778
Warrington,2544608,657783
Warrington,2570703,657784
Warrington,EY542639,657785
Warrington,2544186,657787
Warrington,EY497764,657789
Warrington,2522263,657791
Warrington,EY314925,657799
Warrington,2662233,657801
Warrington,2691515,657803
Warrington,EY460465,657804
Devon,2675231,658012
Devon,104470,658013
Devon,154011,658021
Devon,EY440785,658028
Devon,EY347368,658032
Devon,EY427199,658039
Devon,EY447387,658044
Devon,EY345316,658049
Devon,EY338409,658050
Devon,EY416061,658059
Devon,EY358593,658062
Devon,EY365838,658063
Devon,153973,658067
Devon,EY283639,658068
Devon,EY416972,658072
Devon,EY294415,658075
Devon,EY289243,658076
Devon,154010,658079
Devon,104662,658080
Devon,104665,658081
Devon,EY217005,658085
Devon,EY392815,658086
Devon,EY370801,658088
Devon,EY346698,658091
Devon,EY411953,658095
Devon,EY233869,658096
Devon,EY302562,658101
Devon,154152,658103
Devon,EY401520,658105
Devon,EY403247,658106
Devon,EY259227,658108
Devon,EY448899,658113
Devon,EY343537,658114
Devon,EY347069,658120
Devon,104224,658121
Devon,EY453400,658125
Devon,EY392240,658126
Devon,104014,658127
Devon,104630,658139
Devon,EY413037,658147
Devon,EY436536,658161
Devon,104806,658166
Devon,EY468324,658168
Devon,EY380696,658174
Devon,EY446189,658176
Devon,104606,658183
Devon,EY401058,658185
Devon,EY378699,658189
Devon,104558,658197
Devon,EY391218,658205
Devon,EY308618,658207
Devon,104373,658209
Devon,EY366306,658224
Devon,104187,658226
Devon,EY379823,658240
Devon,EY462973,658242
Devon,EY419776,658247
Devon,EY451705,658251
Devon,EY373666,658252
Devon,EY401003,658258
Devon,EY483370,658259
Devon,EY440969,658266
Devon,EY484359,658273
Devon,EY342383,658275
Devon,EY470711,658286
Devon,104713,658288
Devon,EY340997,658289
Devon,EY471350,658290
Devon,EY457633,658291
Devon,EY483580,658295
Devon,EY300706,658297
Devon,EY284877,658300
Devon,EY487583,658306
Devon,EY407683,658315
Devon,104434,658316
Devon,104585,658325
Devon,EY488864,658327
